USER_ID,USER_FULLNAME,USER_USERNAME,USER_PHONENUMBER,USER_EMAIL,USER_DEPARTMENT,USER_ROLE,USER_SKILL,USER_EXPERIENCE,USER_STRENGTH,EVENT_ID,EVENT_TITLE,EVENT_DOMAIN,EVENT_DATE,EVENT_DURATION,EVENT_TRAINER,EVENT_LOCATION,EVENT_DESCRIPTION,EVENT_CAPACITY,EVENT_CURRENTCAPACITY
66166581fc13ae7017ab8f3e,Milena,mmorant1h,399-764-6576,mmarmon1h@artisteer.com,IT,user,CSS,39,5,66167c20e10537e73df52120,"Software Quality Assurance Training",Fullstack,20-04-2024,2,Crysta,falcon,"Software Quality Assurance Training covers software quality assurance methodologies and practices",67,23
66166582fc13ae7017ab9117,Erica,eolufsenem,882-929-0050,emarkovichem@yahoo.com,IT,user,Angular,2,2,66167c20e10537e770366221,"Cloud Security Best Practices Seminar",Cloud,24-04-2024,4,Rose,aurum,"Cloud Security Best Practices Seminar focuses on securing cloud environments",52,21
66166582fc13ae7017ab9117,Erica,eolufsenem,882-929-0050,emarkovichem@yahoo.com,IT,user,Angular,2,2,66167c20e10537e7714b2053,"IoT Security Best Practices Training",IoT,21-04-2024,3,Aaren,groot,"IoT Security Best Practices Training focuses on securing Internet of Things devices and networks",54,40
66166581fc13ae7017ab8f6a,Cosette,charriday2p,672-118-2494,csprigging2p@ca.gov,IT,user,Ruby,32,1,66167c20e10537e73df52120,"Software Quality Assurance Training",Fullstack,20-04-2024,2,Crysta,falcon,"Software Quality Assurance Training covers software quality assurance methodologies and practices",67,23
66166581fc13ae7017ab8f6a,Cosette,charriday2p,672-118-2494,csprigging2p@ca.gov,IT,user,Ruby,32,1,66167c20e10537e83cb67476,"Machine Learning Fundamentals Training",Data,21-04-2024,4,Kit,aurum,"Machine Learning Fundamentals Training introduces basic machine learning concepts",57,39
66166581fc13ae7017ab8f6a,Cosette,charriday2p,672-118-2494,csprigging2p@ca.gov,IT,user,Ruby,32,1,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166581fc13ae7017ab8f3f,Neddy,ngordge1i,343-249-9848,nbrusby1i@pcworld.com,IT,user,Ruby,24,1,66167c20e10537e80985c409,"Cloud Architecture Design Principles Seminar",Cloud,22-04-2024,5,Bronny,jarvis,"Cloud Architecture Design Principles Seminar discusses principles for designing cloud architectures",70,38
66166581fc13ae7017ab8f3f,Neddy,ngordge1i,343-249-9848,nbrusby1i@pcworld.com,IT,user,Ruby,24,1,66167c20e10537e82b6ef78d,"Network Security Fundamentals Workshop",Network,26-04-2024,4,Gavan,jarvis,"Network Security Fundamentals Workshop covers essential network security concepts",53,39
66166581fc13ae7017ab8ff6,Elizabet,eroze6l,453-147-0889,"eogormley6l@bizjournals.com",Sales,user,CSS,25,2,66167c20e10537e7c52103c9,"Agile Project Management Training",Agile,28-04-2024,4,Orsa,aurum,"Agile Project Management Training teaches agile methodologies and practices",67,38
66166581fc13ae7017ab8ff6,Elizabet,eroze6l,453-147-0889,"eogormley6l@bizjournals.com",Sales,user,CSS,25,2,66167c20e10537e770366221,"Cloud Security Best Practices Seminar",Cloud,24-04-2024,4,Rose,aurum,"Cloud Security Best Practices Seminar focuses on securing cloud environments",52,21
66166581fc13ae7017ab8ff6,Elizabet,eroze6l,453-147-0889,"eogormley6l@bizjournals.com",Sales,user,CSS,25,2,66167c20e10537e6d7ef1236,"Agile Scrum Master Certification Course",Agile,19-04-2024,4,Garrett,tardis,"Agile Scrum Master Certification Course prepares individuals for Scrum Master roles",59,33
66166581fc13ae7017ab9003,Wandie,wfellgett6y,594-797-9423,wtowson6y@woothemes.com,IT,user,Kubernetes,26,1,66167c20e10537e8a3bcf189,"IoT Solutions Workshop",IoT,27-04-2024,5,Barbara,groot,"IoT Solutions Workshop explores Internet of Things technologies and applications",61,33
66166581fc13ae7017ab9003,Wandie,wfellgett6y,594-797-9423,wtowson6y@woothemes.com,IT,user,Kubernetes,26,1,66167c20e10537e6d7ef1236,"Agile Scrum Master Certification Course",Agile,19-04-2024,4,Garrett,tardis,"Agile Scrum Master Certification Course prepares individuals for Scrum Master roles",59,33
66166581fc13ae7017ab9003,Wandie,wfellgett6y,594-797-9423,wtowson6y@woothemes.com,IT,user,Kubernetes,26,1,66167c20e10537e6f9e78669,"Big Data Processing Techniques Workshop",Data,29-04-2024,4,Broddy,falcon,"Big Data Processing Techniques Workshop covers big data processing and analysis techniques",57,33
66166582fc13ae7017ab910d,Neill,ngilloolyec,485-419-7170,"nbrydonec@pagesperso-orange.fr",IT,user,Firebase,26,3,66167c20e10537e7714b2053,"IoT Security Best Practices Training",IoT,21-04-2024,3,Aaren,groot,"IoT Security Best Practices Training focuses on securing Internet of Things devices and networks",54,40
66166581fc13ae7017ab9004,Uriah,ucrothers6z,386-658-2501,utavener6z@mtv.com,IT,user,JavaScript,12,5,66167c20e10537e6d7ef1236,"Agile Scrum Master Certification Course",Agile,19-04-2024,4,Garrett,tardis,"Agile Scrum Master Certification Course prepares individuals for Scrum Master roles",59,33
66166581fc13ae7017ab8f95,Eddy,ecraister3w,813-371-8714,edittson3w@nymag.com,finance,user,Firebase,12,5,66167c20e10537e80985c409,"Cloud Architecture Design Principles Seminar",Cloud,22-04-2024,5,Bronny,jarvis,"Cloud Architecture Design Principles Seminar discusses principles for designing cloud architectures",70,38
66166581fc13ae7017ab8fc1,Marisa,mchalloner54,256-818-6377,"mcardus54@nationalgeographic.com",IT,user,SQL,9,3,66167c20e10537e8928bbf86,"Cybersecurity Basics Seminar",Cybersecurity,19-04-2024,5,Aldis,aurum,"Cybersecurity Basics Seminar provides foundational knowledge in cybersecurity",61,22
66166583fc13ae7017ab9279,Goldina,gwilcinskisog,202-788-6291,gperinog@bloglines.com,IT,user,CSS,21,2,66167c20e10537e73df52120,"Software Quality Assurance Training",Fullstack,20-04-2024,2,Crysta,falcon,"Software Quality Assurance Training covers software quality assurance methodologies and practices",67,23
66166583fc13ae7017ab92d9,Madlin,mmacmasterr4,768-367-8386,"mgajownikr4@washington.edu",IT,user,Firebase,23,1,66167c20e10537e71b41aa82,"Database Administration Crash Course",Database,27-04-2024,5,Karee,groot,"Database Administration Crash Course covers essential database management skills",58,25
66166583fc13ae7017ab92ef,Mei,merskinerq,425-726-6279,mnelthroprq@spiegel.de,IT,user,Git,39,5,66167c20e10537e72c310187,"Web Development Frameworks Deep Dive Bootcamp",Fullstack,29-04-2024,1,Galven,aurum,"Web Development Frameworks Deep Dive Bootcamp provides in-depth training on web development frameworks",56,34
66166583fc13ae7017ab92ef,Mei,merskinerq,425-726-6279,mnelthroprq@spiegel.de,IT,user,Git,39,5,66167c20e10537e80985c409,"Cloud Architecture Design Principles Seminar",Cloud,22-04-2024,5,Bronny,jarvis,"Cloud Architecture Design Principles Seminar discusses principles for designing cloud architectures",70,38
66166582fc13ae7017ab90eb,Rik,rlatheede,878-254-5941,rmccourtde@cam.ac.uk,IT,user,PHP,18,4,66167c20e10537e73df52120,"Software Quality Assurance Training",Fullstack,20-04-2024,2,Crysta,falcon,"Software Quality Assurance Training covers software quality assurance methodologies and practices",67,23
66166583fc13ae7017ab92d8,Susi,sgerrellr3,557-489-9729,scoperr3@blogger.com,IT,user,CSS,13,5,66167c20e10537e8b1b76003,"Web Development Fundamentals Bootcamp",Fullstack,29-04-2024,1,Kaitlynn,groot,"Web Development Fundamentals Bootcamp provides basic web development skills",65,20
66166582fc13ae7017ab905e,Ely,ejolliss9h,515-547-6913,emeale9h@washington.edu,IT,user,Angular,35,3,66167c20e10537e7c2855baa,"Software Testing Techniques Workshop",Fullstack,25-04-2024,1,Neddy,jarvis,"Software Testing Techniques Workshop covers software testing methodologies",50,22
66166582fc13ae7017ab905e,Ely,ejolliss9h,515-547-6913,emeale9h@washington.edu,IT,user,Angular,35,3,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166582fc13ae7017ab905e,Ely,ejolliss9h,515-547-6913,emeale9h@washington.edu,IT,user,Angular,35,3,66167c20e10537e7c2855baa,"Software Testing Techniques Workshop",Fullstack,25-04-2024,1,Neddy,jarvis,"Software Testing Techniques Workshop covers software testing methodologies",50,22
66166582fc13ae7017ab905e,Ely,ejolliss9h,515-547-6913,emeale9h@washington.edu,IT,user,Angular,35,3,66167c20e10537e82b6ef78d,"Network Security Fundamentals Workshop",Network,26-04-2024,4,Gavan,jarvis,"Network Security Fundamentals Workshop covers essential network security concepts",53,39
66166583fc13ae7017ab91ce,Garv,gperchejp,525-603-7980,"gphillipsjp@vistaprint.com",IT,user,React,18,1,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166581fc13ae7017ab8f41,Margalit,mkleiner1k,351-112-1989,mheister1k@flickr.com,IT,user,React,28,1,66167c20e10537e7c2855baa,"Software Testing Techniques Workshop",Fullstack,25-04-2024,1,Neddy,jarvis,"Software Testing Techniques Workshop covers software testing methodologies",50,22
66166583fc13ae7017ab924d,Devondra,dherkessn8,870-735-6348,dwiggingtonn8@flickr.com,IT,user,Angular,33,3,66167c20e10537e8c57ab3e8,"Frontend Frameworks Masterclass",Fullstack,23-04-2024,3,Arv,tardis,"Frontend Frameworks Masterclass focuses on modern web development tools",69,39
66166582fc13ae7017ab9097,Estell,eglandfieldb2,231-601-1117,emacgowb2@dot.gov,IT,user,HTML,19,4,66167c20e10537e7916ba1e0,"Cloud Computing Certification Course",Cloud,20-04-2024,4,Quintana,groot,"Cloud Computing Certification Course covers cloud infrastructure and services",54,21
66166583fc13ae7017ab926c,Jarrid,jlandego3,860-958-4282,jcaineso3@ning.com,IT,user,PHP,16,2,66167c20e10537e8b1b76003,"Web Development Fundamentals Bootcamp",Fullstack,29-04-2024,1,Kaitlynn,groot,"Web Development Fundamentals Bootcamp provides basic web development skills",65,20
66166583fc13ae7017ab926c,Jarrid,jlandego3,860-958-4282,jcaineso3@ning.com,IT,user,PHP,16,2,66167c20e10537e7a67f3ebc,"AI and ML Applications in Business Training",Data,28-04-2024,1,Jeannine,falcon,"AI and ML Applications in Business Training explores business applications of AI and ML",53,21
66166583fc13ae7017ab92ce,Magnum,mtroutqt,922-878-8318,mcluattqt@mapquest.com,IT,user,Python,23,4,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166583fc13ae7017ab92ce,Magnum,mtroutqt,922-878-8318,mcluattqt@mapquest.com,IT,user,Python,23,4,66167c20e10537e82b6ef78d,"Network Security Fundamentals Workshop",Network,26-04-2024,4,Gavan,jarvis,"Network Security Fundamentals Workshop covers essential network security concepts",53,39
66166582fc13ae7017ab909c,Roscoe,rrennardb7,404-143-0128,rcordnerb7@angelfire.com,IT,user,SQL,7,4,66167c20e10537e70a816c8d,"Fullstack Development Bootcamp",Fullstack,24-04-2024,1,Devinne,aurum,"Fullstack Development Bootcamp is an intensive training program",57,37
66166582fc13ae7017ab909c,Roscoe,rrennardb7,404-143-0128,rcordnerb7@angelfire.com,IT,user,SQL,7,4,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166581fc13ae7017ab8f25,Mitchel,mgobats,734-162-3250,mbeinkes@toplist.cz,finance,user,MongoDB,18,4,66167c20e10537e6f9e78669,"Big Data Processing Techniques Workshop",Data,29-04-2024,4,Broddy,falcon,"Big Data Processing Techniques Workshop covers big data processing and analysis techniques",57,33
66166581fc13ae7017ab8f11,Bridgette,bwherrit8,174-870-6523,bclausen8@narod.ru,Sales,user,Git,24,2,66167c20e10537e6dda6cc34,"Database Design and Optimization Workshop",Database,20-04-2024,2,Hollis,falcon,"Database Design and Optimization Workshop covers database design and optimization techniques",60,37
66166581fc13ae7017ab8f11,Bridgette,bwherrit8,174-870-6523,bclausen8@narod.ru,Sales,user,Git,24,2,66167c20e10537e83cb67476,"Machine Learning Fundamentals Training",Data,21-04-2024,4,Kit,aurum,"Machine Learning Fundamentals Training introduces basic machine learning concepts",57,39
66166581fc13ae7017ab8f11,Bridgette,bwherrit8,174-870-6523,bclausen8@narod.ru,Sales,user,Git,24,2,66167c20e10537e7c2855baa,"Software Testing Techniques Workshop",Fullstack,25-04-2024,1,Neddy,jarvis,"Software Testing Techniques Workshop covers software testing methodologies",50,22
66166583fc13ae7017ab9265,Ashby,ahinksennw,440-662-2437,"ataphousenw@stumbleupon.com",IT,user,Kubernetes,43,2,66167c20e10537e6f9e78669,"Big Data Processing Techniques Workshop",Data,29-04-2024,4,Broddy,falcon,"Big Data Processing Techniques Workshop covers big data processing and analysis techniques",57,33
66166582fc13ae7017ab917f,Aguistin,agipphi,245-210-4275,"aspellerhi@independent.co.uk",IT,user,Swift,26,4,66167c20e10537e71b41aa82,"Database Administration Crash Course",Database,27-04-2024,5,Karee,groot,"Database Administration Crash Course covers essential database management skills",58,25
66166582fc13ae7017ab90bb,Arlina,agongc2,850-377-1167,amaffuccic2@webnode.com,IT,user,Git,40,3,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166582fc13ae7017ab90bb,Arlina,agongc2,850-377-1167,amaffuccic2@webnode.com,IT,user,Git,40,3,66167c20e10537e83cb67476,"Machine Learning Fundamentals Training",Data,21-04-2024,4,Kit,aurum,"Machine Learning Fundamentals Training introduces basic machine learning concepts",57,39
66166583fc13ae7017ab92cd,Lucie,lheskinsqs,297-163-6444,lskeeneqs@amazon.co.jp,HR,user,Python,22,1,66167c20e10537e875099c2a,"Cloud Migration Strategies Workshop",Cloud,21-04-2024,1,Cullin,tardis,"Cloud Migration Strategies Workshop focuses on cloud migration planning and execution",56,31
66166582fc13ae7017ab918b,Mercie,msarlehu,229-694-7811,"mrollerhu@blogtalkradio.com",IT,user,Java,42,3,66167c20e10537e7a3c972f6,"Blockchain Development Fundamentals Bootcamp",Blockchain,21-04-2024,1,Neel,groot,"Blockchain Development Fundamentals Bootcamp provides foundational training in blockchain development.",59,30
66166582fc13ae7017ab918b,Mercie,msarlehu,229-694-7811,"mrollerhu@blogtalkradio.com",IT,user,Java,42,3,66167c20e10537e6f9e78669,"Big Data Processing Techniques Workshop",Data,29-04-2024,4,Broddy,falcon,"Big Data Processing Techniques Workshop covers big data processing and analysis techniques",57,33
66166582fc13ae7017ab918b,Mercie,msarlehu,229-694-7811,"mrollerhu@blogtalkradio.com",IT,user,Java,42,3,66167c20e10537e85f4fe4b0,"Data Analysis Workshop",Data,19-04-2024,3,Mandie,tardis,"Data Analysis Workshop provides hands-on analytical skills",66,38
66166582fc13ae7017ab911d,Zarah,zjumontes,388-752-1704,zlovelandes@state.gov,HR,user,Agile,4,3,66167c20e10537e841ea2dd5,"Blockchain Technology Overview Session",Blockchain,25-04-2024,3,Amaleta,tardis,"Blockchain Technology Overview Session introduces blockchain concepts and applications",64,33
66166581fc13ae7017ab8f20,Merla,mbirchenheadn,428-987-4300,mmatthiesenn@rediff.com,HR,user,SQL,9,4,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166583fc13ae7017ab9281,Curran,cpetroloo,601-963-9345,cwycliffeoo@cbslocal.com,IT,user,Firebase,31,3,66167c20e10537e82b6ef78d,"Network Security Fundamentals Workshop",Network,26-04-2024,4,Gavan,jarvis,"Network Security Fundamentals Workshop covers essential network security concepts",53,39
66166583fc13ae7017ab9281,Curran,cpetroloo,601-963-9345,cwycliffeoo@cbslocal.com,IT,user,Firebase,31,3,66167c20e10537e6c405f851,"Big Data Analytics Certification Course",Data,23-04-2024,2,Cirillo,groot,"Big Data Analytics Certification Course covers data analytics tools and techniques",62,39
66166583fc13ae7017ab9281,Curran,cpetroloo,601-963-9345,cwycliffeoo@cbslocal.com,IT,user,Firebase,31,3,66167c20e10537e6f9e78669,"Big Data Processing Techniques Workshop",Data,29-04-2024,4,Broddy,falcon,"Big Data Processing Techniques Workshop covers big data processing and analysis techniques",57,33
66166583fc13ae7017ab9281,Curran,cpetroloo,601-963-9345,cwycliffeoo@cbslocal.com,IT,user,Firebase,31,3,66167c20e10537e80985c409,"Cloud Architecture Design Principles Seminar",Cloud,22-04-2024,5,Bronny,jarvis,"Cloud Architecture Design Principles Seminar discusses principles for designing cloud architectures",70,38
66166582fc13ae7017ab9105,Rodolphe,rzoanettie4,177-896-5800,rmcclaye4@fema.gov,IT,user,Swift,14,4,66167c20e10537e7c52103c9,"Agile Project Management Training",Agile,28-04-2024,4,Orsa,aurum,"Agile Project Management Training teaches agile methodologies and practices",67,38
66166582fc13ae7017ab9105,Rodolphe,rzoanettie4,177-896-5800,rmcclaye4@fema.gov,IT,user,Swift,14,4,66167c20e10537e7c52103c9,"Agile Project Management Training",Agile,28-04-2024,4,Orsa,aurum,"Agile Project Management Training teaches agile methodologies and practices",67,38
66166581fc13ae7017ab8f7e,Henrieta,hcollinge39,495-654-0074,"hgartenfeld39@liveinternet.ru",HR,user,Angular,8,2,66167c20e10537e80985c409,"Cloud Architecture Design Principles Seminar",Cloud,22-04-2024,5,Bronny,jarvis,"Cloud Architecture Design Principles Seminar discusses principles for designing cloud architectures",70,38
66166583fc13ae7017ab91db,Susanne,smowburyk2,220-798-6227,"sslowgravek2@mashable.com",IT,user,PHP,34,5,66167c20e10537e8b1b76003,"Web Development Fundamentals Bootcamp",Fullstack,29-04-2024,1,Kaitlynn,groot,"Web Development Fundamentals Bootcamp provides basic web development skills",65,20
66166583fc13ae7017ab91db,Susanne,smowburyk2,220-798-6227,"sslowgravek2@mashable.com",IT,user,PHP,34,5,66167c20e10537e73df52120,"Software Quality Assurance Training",Fullstack,20-04-2024,2,Crysta,falcon,"Software Quality Assurance Training covers software quality assurance methodologies and practices",67,23
66166583fc13ae7017ab91b6,Verna,vpachtj1,962-731-4615,viczokvitzj1@prlog.org,IT,user,Firebase,2,1,66167c20e10537e8b1b76003,"Web Development Fundamentals Bootcamp",Fullstack,29-04-2024,1,Kaitlynn,groot,"Web Development Fundamentals Bootcamp provides basic web development skills",65,20
66166583fc13ae7017ab91b6,Verna,vpachtj1,962-731-4615,viczokvitzj1@prlog.org,IT,user,Firebase,2,1,66167c20e10537e841ea2dd5,"Blockchain Technology Overview Session",Blockchain,25-04-2024,3,Amaleta,tardis,"Blockchain Technology Overview Session introduces blockchain concepts and applications",64,33
66166582fc13ae7017ab9154,Cherrita,cfillangb,466-727-0698,cstollhofergb@wiley.com,IT,user,CSS,20,4,66167c20e10537e71b41aa82,"Database Administration Crash Course",Database,27-04-2024,5,Karee,groot,"Database Administration Crash Course covers essential database management skills",58,25
66166581fc13ae7017ab8f21,Zollie,zbenasiko,589-143-8847,"zdowzello@kickstarter.com",IT,user,Ruby,17,2,66167c20e10537e82b6ef78d,"Network Security Fundamentals Workshop",Network,26-04-2024,4,Gavan,jarvis,"Network Security Fundamentals Workshop covers essential network security concepts",53,39
66166581fc13ae7017ab8f21,Zollie,zbenasiko,589-143-8847,"zdowzello@kickstarter.com",IT,user,Ruby,17,2,66167c20e10537e80985c409,"Cloud Architecture Design Principles Seminar",Cloud,22-04-2024,5,Bronny,jarvis,"Cloud Architecture Design Principles Seminar discusses principles for designing cloud architectures",70,38
66166583fc13ae7017ab9280,Inez,idugallon,378-174-1376,ituffleyon@baidu.com,Sales,user,HTML,16,2,66167c20e10537e70a816c8d,"Fullstack Development Bootcamp",Fullstack,24-04-2024,1,Devinne,aurum,"Fullstack Development Bootcamp is an intensive training program",57,37
66166583fc13ae7017ab9280,Inez,idugallon,378-174-1376,ituffleyon@baidu.com,Sales,user,HTML,16,2,66167c20e10537e752949fc5,"Cybersecurity Threats and Mitigation Seminar",Cybersecurity,23-04-2024,2,Gabey,jarvis,"Cybersecurity Threats and Mitigation Seminar discusses cybersecurity threats and mitigation strategies",56,23
66166581fc13ae7017ab901e,Minetta,minger7p,908-250-3473,"mwestbury7p@infoseek.co.jp",IT,user,Ruby,35,5,66167c20e10537e73df52120,"Software Quality Assurance Training",Fullstack,20-04-2024,2,Crysta,falcon,"Software Quality Assurance Training covers software quality assurance methodologies and practices",67,23
66166583fc13ae7017ab92d7,Jaymie,jdaudr2,830-628-9151,jmoylanr2@skyrock.com,IT,user,Ruby,42,2,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166583fc13ae7017ab91fa,Daffie,ddeneskx,652-237-7785,dmichelkx@webeden.co.uk,IT,user,PHP,27,5,66167c20e10537e72c310187,"Web Development Frameworks Deep Dive Bootcamp",Fullstack,29-04-2024,1,Galven,aurum,"Web Development Frameworks Deep Dive Bootcamp provides in-depth training on web development frameworks",56,34
66166583fc13ae7017ab9210,Derward,dgierkelj,578-802-2395,dalldenlj@jalbum.net,HR,user,Agile,34,2,66167c20e10537e83e6ca509,"DevOps Essentials Workshop",Data,22-04-2024,1,Marlee,jarvis,"DevOps Essentials Workshop covers practices for software development and operations",55,34
66166583fc13ae7017ab91ba,Anselma,abiltonj5,102-147-3652,aleynaghj5@360.cn,IT,user,CSS,10,5,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166583fc13ae7017ab91ba,Anselma,abiltonj5,102-147-3652,aleynaghj5@360.cn,IT,user,CSS,10,5,66167c20e10537e7c52103c9,"Agile Project Management Training",Agile,28-04-2024,4,Orsa,aurum,"Agile Project Management Training teaches agile methodologies and practices",67,38
66166583fc13ae7017ab91ba,Anselma,abiltonj5,102-147-3652,aleynaghj5@360.cn,IT,user,CSS,10,5,66167c20e10537e73df52120,"Software Quality Assurance Training",Fullstack,20-04-2024,2,Crysta,falcon,"Software Quality Assurance Training covers software quality assurance methodologies and practices",67,23
66166581fc13ae7017ab8f53,Jimmie,jrexworthy22,755-811-8824,jbleacher22@vkontakte.ru,IT,user,Agile,34,4,66167c20e10537e83cb67476,"Machine Learning Fundamentals Training",Data,21-04-2024,4,Kit,aurum,"Machine Learning Fundamentals Training introduces basic machine learning concepts",57,39
66166583fc13ae7017ab92a7,Alida,amargettpq,890-929-6964,agammackpq@clickbank.net,HR,user,Swift,36,2,66167c20e10537e83cb67476,"Machine Learning Fundamentals Training",Data,21-04-2024,4,Kit,aurum,"Machine Learning Fundamentals Training introduces basic machine learning concepts",57,39
66166583fc13ae7017ab92a7,Alida,amargettpq,890-929-6964,agammackpq@clickbank.net,HR,user,Swift,36,2,66167c20e10537e7916ba1e0,"Cloud Computing Certification Course",Cloud,20-04-2024,4,Quintana,groot,"Cloud Computing Certification Course covers cloud infrastructure and services",54,21
66166582fc13ae7017ab9066,Ignace,imckinnon9p,784-275-1392,ihelsby9p@netlog.com,IT,user,Docker,19,1,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166583fc13ae7017ab91be,Angelique,adruelj9,996-909-5383,aboldraj9@mapquest.com,IT,user,CSS,24,3,66167c20e10537e72c310187,"Web Development Frameworks Deep Dive Bootcamp",Fullstack,29-04-2024,1,Galven,aurum,"Web Development Frameworks Deep Dive Bootcamp provides in-depth training on web development frameworks",56,34
66166583fc13ae7017ab91be,Angelique,adruelj9,996-909-5383,aboldraj9@mapquest.com,IT,user,CSS,24,3,66167c20e10537e6d7ef1236,"Agile Scrum Master Certification Course",Agile,19-04-2024,4,Garrett,tardis,"Agile Scrum Master Certification Course prepares individuals for Scrum Master roles",59,33
66166583fc13ae7017ab91be,Angelique,adruelj9,996-909-5383,aboldraj9@mapquest.com,IT,user,CSS,24,3,66167c20e10537e7a3c972f6,"Blockchain Development Fundamentals Bootcamp",Blockchain,21-04-2024,1,Neel,groot,"Blockchain Development Fundamentals Bootcamp provides foundational training in blockchain development.",59,30
66166581fc13ae7017ab8fc7,Dwayne,ddinsell5a,469-330-2175,dalbinson5a@issuu.com,HR,user,Kubernetes,17,2,66167c20e10537e71b41aa82,"Database Administration Crash Course",Database,27-04-2024,5,Karee,groot,"Database Administration Crash Course covers essential database management skills",58,25
66166583fc13ae7017ab919b,Beatrice,babelovitzia,605-836-7482,bbaulkia@imdb.com,IT,user,Swift,28,5,66167c20e10537e752949fc5,"Cybersecurity Threats and Mitigation Seminar",Cybersecurity,23-04-2024,2,Gabey,jarvis,"Cybersecurity Threats and Mitigation Seminar discusses cybersecurity threats and mitigation strategies",56,23
66166583fc13ae7017ab919b,Beatrice,babelovitzia,605-836-7482,bbaulkia@imdb.com,IT,user,Swift,28,5,66167c20e10537e7916ba1e0,"Cloud Computing Certification Course",Cloud,20-04-2024,4,Quintana,groot,"Cloud Computing Certification Course covers cloud infrastructure and services",54,21
66166583fc13ae7017ab921b,Catina,cstolzelu,446-767-3929,ceasthopelu@youtube.com,IT,user,React,20,3,66167c20e10537e8c57ab3e8,"Frontend Frameworks Masterclass",Fullstack,23-04-2024,3,Arv,tardis,"Frontend Frameworks Masterclass focuses on modern web development tools",69,39
66166583fc13ae7017ab921b,Catina,cstolzelu,446-767-3929,ceasthopelu@youtube.com,IT,user,React,20,3,66167c20e10537e752949fc5,"Cybersecurity Threats and Mitigation Seminar",Cybersecurity,23-04-2024,2,Gabey,jarvis,"Cybersecurity Threats and Mitigation Seminar discusses cybersecurity threats and mitigation strategies",56,23
66166582fc13ae7017ab9066,Ignace,imckinnon9p,784-275-1392,ihelsby9p@netlog.com,IT,user,Git,36,4,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166583fc13ae7017ab91b0,Terrie,tchristoniv,836-131-9875,tforrestiv@aboutads.info,IT,user,SQL,29,2,66167c20e10537e6d7ef1236,"Agile Scrum Master Certification Course",Agile,19-04-2024,4,Garrett,tardis,"Agile Scrum Master Certification Course prepares individuals for Scrum Master roles",59,33
66166583fc13ae7017ab91b0,Terrie,tchristoniv,836-131-9875,tforrestiv@aboutads.info,IT,user,SQL,29,2,66167c20e10537e7c52103c9,"Agile Project Management Training",Agile,28-04-2024,4,Orsa,aurum,"Agile Project Management Training teaches agile methodologies and practices",67,38
66166583fc13ae7017ab91ac,Joelle,jteasdaleir,368-636-8075,jfalconertaylorir@ow.ly,IT,user,Swift,29,1,66167c20e10537e83e6ca509,"DevOps Essentials Workshop",Data,22-04-2024,1,Marlee,jarvis,"DevOps Essentials Workshop covers practices for software development and operations",55,34
66166583fc13ae7017ab91f4,Philomena,phayhurstkr,589-772-6597,pvanleeuwenkr@imdb.com,IT,user,HTML,22,2,66167c20e10537e7714b2053,"IoT Security Best Practices Training",IoT,21-04-2024,3,Aaren,groot,"IoT Security Best Practices Training focuses on securing Internet of Things devices and networks",54,40
66166583fc13ae7017ab91f4,Philomena,phayhurstkr,589-772-6597,pvanleeuwenkr@imdb.com,IT,user,HTML,22,2,66167c20e10537e8a3bcf189,"IoT Solutions Workshop",IoT,27-04-2024,5,Barbara,groot,"IoT Solutions Workshop explores Internet of Things technologies and applications",61,33
